NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
CENPF	CENPF	CENPF	centromere protein F, 350/400ka (mitosin)	-0.11034375	
KCTD20	KCTD20	KCTD20	potassium channel tetramerisation domain containing 20	-0.11035819	
PAXIP1-AS1	PAXIP1-AS1	null	null	-0.110605076	
HNRNPA3P10	HNRNPA3P10	null	null	-0.110622145	
NOLC1	NOLC1	NOLC1	nucleolar and coiled-body phosphoprotein 1	-0.11068779	
NCBP2-AS2	NCBP2-AS2	null	null	-0.11078196	
CNPY2	CNPY2	null	null	-0.1107907	
PAPOLG	PAPOLG	PAPOLG	poly(A) polymerase gamma	-0.11079706	
TMEM187	TMEM187	null	null	-0.1108445	
ECI2	ECI2	null	null	-0.110894606	
POC1A	POC1A	null	null	-0.110898025	
OSBPL6	OSBPL6	OSBPL6	oxysterol binding protein-like 6	-0.11097651	
MTFR1L	MTFR1L	null	null	-0.11097969	
TMA16	TMA16	null	null	-0.11103345	
EXOC6B	EXOC6B	null	null	-0.11115989	
SDF2	SDF2	SDF2	stromal cell-derived factor 2	-0.111336365	
BDH2	BDH2	BDH2	3-hydroxybutyrate dehydrogenase, type 2	-0.11140361	
LINC00663	LINC00663	null	null	-0.11140855	
CKMT2-AS1	CKMT2-AS1	null	null	-0.11159335	
SEMA5A	SEMA5A	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	-0.11163579	
SEC14L1	SEC14L1	SEC14L1	SEC14-like 1 (S. cerevisiae)	-0.11164749	
TMEM59	TMEM59	TMEM59	transmembrane protein 59	-0.11174338	
BIRC2	BIRC2	BIRC2	baculoviral IAP repeat-containing 2	-0.111755766	
REXO4	REXO4	REXO4	REX4, RNA exonuclease 4 homolog (S. cerevisiae)	-0.111797325	
RAC3	RAC3	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	-0.111827485	
RP11-1033A18.1	RP11-1033A18.1	null	null	-0.1119176	
MMGT1	MMGT1	null	null	-0.11194187	
BTAF1	BTAF1	BTAF1	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)	-0.11199734	
SPIN1	SPIN1	SPIN1	-	-0.11200067	
HERC2P2	HERC2P2	HERC2P2	hect domain and RLD 2 pseudogene 2	-0.11207859	
FOXRED1	FOXRED1	FOXRED1	FAD-dependent oxidoreductase domain containing 1	-0.112140566	
FUT10	FUT10	FUT10	fucosyltransferase 10 (alpha (1,3) fucosyltransferase)	-0.112328745	
THY1	THY1	THY1	Thy-1 cell surface antigen	-0.11234988	
MEF2A	MEF2A	MEF2A	MADS box transcription enhancer factor 2, polypeptide A (myocyte enhancer factor 2A)	-0.112378925	
ROBO3	ROBO3	ROBO3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	-0.11240982	
RP11-295G20.2	RP11-295G20.2	null	null	-0.112437	
NUSAP1	NUSAP1	NUSAP1	nucleolar and spindle associated protein 1	-0.1124484	
C12orf73	C12orf73	null	null	-0.11247751	
SEC24B-AS1	SEC24B-AS1	null	null	-0.11256341	
C21orf91	C21orf91	C21ORF91	chromosome 21 open reading frame 91	-0.11278589	
SAE1	SAE1	SAE1	-	-0.11278775	
ITGB3BP	ITGB3BP	ITGB3BP	integrin beta 3 binding protein (beta3-endonexin)	-0.112889595	
RAD23B	RAD23B	RAD23B	RAD23 homolog B (S. cerevisiae)	-0.11293469	
ZW10	ZW10	ZW10	ZW10, kinetochore associated, homolog (Drosophila)	-0.11299861	
AC046143.3	AC046143.3	null	null	-0.11319914	
HMGN3-AS1	HMGN3-AS1	null	null	-0.113254994	
RPS6KC1	RPS6KC1	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	-0.113343336	
GK3P	GK3P	GK3P	glycerol kinase 3 pseudogene	-0.11351213	
MAP3K13	MAP3K13	MAP3K13	mitogen-activated protein kinase kinase kinase 13	-0.11386265	
FAM84B	FAM84B	FAM84B	family with sequence similarity 84, member B	-0.11388341	
CENPK	CENPK	CENPK	centromere protein K	-0.11391693	
ERCC6L	ERCC6L	null	null	-0.11392702	
CHCHD6	CHCHD6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	-0.11400463	
MBNL2	MBNL2	MBNL2	muscleblind-like 2 (Drosophila)	-0.114031635	
GDI1	GDI1	GDI1	GDP dissociation inhibitor 1	-0.11407813	
MAGEF1	MAGEF1	MAGEF1	melanoma antigen family F, 1	-0.11410378	
NFIC	NFIC	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	-0.11413687	
SOCS6	SOCS6	SOCS6	suppressor of cytokine signaling 6	-0.11430647	
WDR12	WDR12	WDR12	WD repeat domain 12	-0.114383064	
SSNA1	SSNA1	SSNA1	Sjogren's syndrome nuclear autoantigen 1	-0.11443107	
NRDE2	NRDE2	null	null	-0.114583544	
TTLL12	TTLL12	TTLL12	tubulin tyrosine ligase-like family, member 12	-0.11492714	
APEH	APEH	APEH	N-acylaminoacyl-peptide hydrolase	-0.11496655	
CDK2	CDK2	CDK2	cyclin-dependent kinase 2	-0.114976	
MFAP3L	MFAP3L	MFAP3L	microfibrillar-associated protein 3-like	-0.11526945	
RBP1	RBP1	RBP1	retinol binding protein 1, cellular	-0.11542677	
RP4-740C4.6	RP4-740C4.6	null	null	-0.1154871	
LIMCH1	LIMCH1	null	null	-0.11562098	
BDP1	BDP1	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	-0.11564555	
CCNK	CCNK	CCNK	cyclin K	-0.115914196	
LINC00936	LINC00936	null	null	-0.11602883	
CLTC	CLTC	CLTC	clathrin, heavy chain (Hc)	-0.11623301	
COX10-AS1	COX10-AS1	null	null	-0.11633334	
KIAA0754	KIAA0754	KIAA0754	-	-0.11636069	
PCDHGA12	PCDHGA12	PCDHGA12	protocadherin gamma subfamily A, 12	-0.116411984	
RP11-10L12.4	RP11-10L12.4	null	null	-0.11654733	
MCUR1	MCUR1	null	null	-0.11673777	
RP2	RP2	RP2	retinitis pigmentosa 2 (X-linked recessive)	-0.11673995	
PPP4R1L	PPP4R1L	PPP4R1L	protein phosphatase 4, regulatory subunit 1-like	-0.116763026	
DDA1	DDA1	null	null	-0.11697224	
PPP1R14A	PPP1R14A	PPP1R14A	protein phosphatase 1, regulatory (inhibitor) subunit 14A	-0.1170261	
RAI2	RAI2	RAI2	retinoic acid induced 2	-0.11713137	
FXN	FXN	FXN	frataxin	-0.11713911	
CSPG4P10	CSPG4P10	null	null	-0.117248245	
RGPD5	RGPD5	RGPD5	RANBP2-like and GRIP domain containing 5	-0.11734477	
KLF16	KLF16	KLF16	Kruppel-like factor 16	-0.11752967	
FAR2	FAR2	null	null	-0.11757957	
PDIA5	PDIA5	PDIA5	protein disulfide isomerase family A, member 5	-0.11786437	
FTSJ3	FTSJ3	FTSJ3	FtsJ homolog 3 (E. coli)	-0.11787043	
POLL	POLL	POLL	polymerase (DNA directed), lambda	-0.11808117	
SMAD1	SMAD1	SMAD1	SMAD, mothers against DPP homolog 1 (Drosophila)	-0.118114516	
XRCC3	XRCC3	XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	-0.11819489	
MRPL1	MRPL1	MRPL1	mitochondrial ribosomal protein L1	-0.11820423	
MANEAL	MANEAL	MANEAL	mannosidase, endo-alpha-like	-0.1182382	
TMEM14A	TMEM14A	TMEM14A	transmembrane protein 14A	-0.11835024	
B4GALT2	B4GALT2	B4GALT2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	-0.11854176	
STK40	STK40	STK40	serine/threonine kinase 40	-0.11863048	
CD82	CD82	CD82	CD82 molecule	-0.11867601	
TESK1	TESK1	TESK1	testis-specific kinase 1	-0.118923895	
C9orf40	C9orf40	C9ORF40	chromosome 9 open reading frame 40	-0.1189319	
GSG2	GSG2	GSG2	germ cell associated 2 (haspin)	-0.11908812	
ZCCHC24	ZCCHC24	null	null	-0.11910068	
SEPT8	SEPT8	SEPT8	septin 8	-0.11913909	
RP11-143J12.2	RP11-143J12.2	null	null	-0.11915593	
CD59	CD59	CD59	CD59 molecule, complement regulatory protein	-0.11919307	
AASDH	AASDH	AASDH	-	-0.119210005	
VPS26B	VPS26B	VPS26B	vacuolar protein sorting 26 homolog B (S. cerevisiae)	-0.119289875	
KLF10	KLF10	KLF10	Kruppel-like factor 10	-0.11932384	
HNRNPD	HNRNPD	null	null	-0.11942361	
WDR73	WDR73	WDR73	WD repeat domain 73	-0.119446866	
PYROXD2	PYROXD2	null	null	-0.11960461	
SLC35E1	SLC35E1	SLC35E1	solute carrier family 35, member E1	-0.11971141	
USP33	USP33	USP33	ubiquitin specific peptidase 33	-0.11977954	
BASP1	BASP1	BASP1	brain abundant, membrane attached signal protein 1	-0.11984773	
PAQR4	PAQR4	PAQR4	progestin and adipoQ receptor family member IV	-0.11997477	
LYPLAL1	LYPLAL1	LYPLAL1	lysophospholipase-like 1	-0.120046765	
DERL2	DERL2	DERL2	Der1-like domain family, member 2	-0.12012977	
SRSF2	SRSF2	null	null	-0.12030874	
TNFAIP8L1	TNFAIP8L1	TNFAIP8L1	tumor necrosis factor, alpha-induced protein 8-like 1	-0.12036155	
DRG2	DRG2	DRG2	developmentally regulated GTP binding protein 2	-0.12048389	
MZF1	MZF1	MZF1	myeloid zinc finger 1	-0.120495655	
FAM50A	FAM50A	FAM50A	family with sequence similarity 50, member A	-0.12058573	
MITF	MITF	MITF	microphthalmia-associated transcription factor	-0.12063302	
TXNDC9	TXNDC9	TXNDC9	thioredoxin domain containing 9	-0.12063679	
NCK2	NCK2	NCK2	NCK adaptor protein 2	-0.12063834	
ASCC1	ASCC1	ASCC1	activating signal cointegrator 1 complex subunit 1	-0.12074002	
AMPD2	AMPD2	AMPD2	adenosine monophosphate deaminase 2 (isoform L)	-0.12076349	
IFI44	IFI44	IFI44	interferon-induced protein 44	-0.120764665	
AFG3L2	AFG3L2	AFG3L2	AFG3 ATPase family gene 3-like 2 (yeast)	-0.12081241	
HOXD4	HOXD4	HOXD4	homeobox D4	-0.12094329	
UHRF1	UHRF1	UHRF1	ubiquitin-like, containing PHD and RING finger domains, 1	-0.120980516	
ARFGAP2	ARFGAP2	null	null	-0.1211013	
DCTN1	DCTN1	DCTN1	dynactin 1 (p150, glued homolog, Drosophila)	-0.12115399	
HMGA1	HMGA1	HMGA1	high mobility group AT-hook 1	-0.121305086	
AC145212.1	AC145212.1	null	null	-0.12130979	
SMPD2	SMPD2	SMPD2	sphingomyelin phosphodiesterase 2, neutral membrane (neutral sphingomyelinase)	-0.12131011	
TIMM17B	TIMM17B	TIMM17B	translocase of inner mitochondrial membrane 17 homolog B (yeast)	-0.121331304	
SLC30A6	SLC30A6	SLC30A6	solute carrier family 30 (zinc transporter), member 6	-0.121366724	
COX7C	COX7C	COX7C	cytochrome c oxidase subunit VIIc	-0.12137629	
UBXN4	UBXN4	null	null	-0.121451035	
LRRC41	LRRC41	LRRC41	leucine rich repeat containing 41	-0.12146877	
RP11-529K1.3	RP11-529K1.3	null	null	-0.12148813	
KIAA1147	KIAA1147	KIAA1147	KIAA1147	-0.12149549	
DBF4	DBF4	DBF4	DBF4 homolog (S. cerevisiae)	-0.12150323	
BCL6B	BCL6B	BCL6B	B-cell CLL/lymphoma 6, member B (zinc finger protein)	-0.12151525	
TPI1P1	TPI1P1	null	null	-0.12155374	
NPIPB5	NPIPB5	null	null	-0.12169753	
TSC22D2	TSC22D2	TSC22D2	TSC22 domain family, member 2	-0.121843114	
ERCC8	ERCC8	ERCC8	excision repair cross-complementing rodent repair deficiency, complementation group 8	-0.12184448	
RP11-111G23.1	RP11-111G23.1	null	null	-0.12186185	
ANXA7	ANXA7	ANXA7	annexin A7	-0.1219117	
POMGNT1	POMGNT1	POMGNT1	protein O-linked mannose beta1,2-N-acetylglucosaminyltransferase	-0.121934645	
DTX4	DTX4	DTX4	deltex 4 homolog (Drosophila)	-0.12197638	
SMG6	SMG6	SMG6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	-0.12198406	
C9orf91	C9orf91	C9ORF91	chromosome 9 open reading frame 91	-0.12200181	
GOLPH3	GOLPH3	GOLPH3	golgi phosphoprotein 3 (coat-protein)	-0.12210693	
PRNCR1	PRNCR1	null	null	-0.12221757	
TNFAIP3	TNFAIP3	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	-0.12228363	
ZNF519	ZNF519	ZNF519	zinc finger protein 519	-0.122397326	
CEP85L	CEP85L	null	null	-0.12240387	
CNN3	CNN3	CNN3	calponin 3, acidic	-0.122494094	
CBFB	CBFB	CBFB	core-binding factor, beta subunit	-0.12255329	
CEP78	CEP78	CEP78	centrosomal protein 78kDa	-0.12263673	
ZBTB14	ZBTB14	null	null	-0.12269216	
RP5-1024G6.8	RP5-1024G6.8	null	null	-0.12273691	
RPL7P24	RPL7P24	null	null	-0.12277071	
NID2	NID2	NID2	nidogen 2 (osteonidogen)	-0.122787386	
SELT	SELT	SELT	-	-0.12279892	
AHCYL2	AHCYL2	null	null	-0.12287695	
PDLIM3	PDLIM3	PDLIM3	PDZ and LIM domain 3	-0.122919776	
EIF2B3	EIF2B3	EIF2B3	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa	-0.122973785	
AC108479.2	AC108479.2	null	null	-0.12298794	
DUSP11	DUSP11	DUSP11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	-0.12301041	
RP11-216B9.6	RP11-216B9.6	null	null	-0.12305741	
CMC1	CMC1	null	null	-0.123075545	
RUSC1	RUSC1	RUSC1	RUN and SH3 domain containing 1	-0.12312765	
ARHGAP12	ARHGAP12	ARHGAP12	Rho GTPase activating protein 12	-0.12314048	
MRPS15	MRPS15	MRPS15	mitochondrial ribosomal protein S15	-0.1231591	
C9orf78	C9orf78	C9ORF78	chromosome 9 open reading frame 78	-0.12322371	
RANGRF	RANGRF	null	null	-0.123298556	
NUDT17	NUDT17	NUDT17	nudix (nucleoside diphosphate linked moiety X)-type motif 17	-0.12347057	
MPST	MPST	MPST	mercaptopyruvate sulfurtransferase	-0.12359635	
SEMA3G	SEMA3G	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	-0.12366287	
RP11-819M15.1	RP11-819M15.1	null	null	-0.12381059	
CEBPD	CEBPD	CEBPD	CCAAT/enhancer binding protein (C/EBP), delta	-0.12389948	
RNF135	RNF135	RNF135	ring finger protein 135	-0.123918146	
PFKFB3	PFKFB3	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	-0.12393302	
SDAD1	SDAD1	SDAD1	SDA1 domain containing 1	-0.12399002	
EP400NL	EP400NL	EP400NL	EP400 N-terminal like	-0.12403378	
STK17B	STK17B	STK17B	serine/threonine kinase 17b (apoptosis-inducing)	-0.124279514	
RIMS3	RIMS3	RIMS3	regulating synaptic membrane exocytosis 3	-0.12438859	
ANKRD36B	ANKRD36B	null	null	-0.12446266	
HGF	HGF	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	-0.124471165	
CD109	CD109	CD109	CD109 molecule	-0.12449277	
HARS2	HARS2	HARS2	histidyl-tRNA synthetase 2	-0.124581724	
IL6ST	IL6ST	IL6ST	interleukin 6 signal transducer (gp130, oncostatin M receptor)	-0.124695085	
RIMKLB	RIMKLB	null	null	-0.12481693	
DPY19L1	DPY19L1	DPY19L1	dpy-19-like 1 (C. elegans)	-0.12483188	
CDCA8	CDCA8	CDCA8	cell division cycle associated 8	-0.12483762	
SUPV3L1	SUPV3L1	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	-0.12486333	
METTL4	METTL4	METTL4	methyltransferase like 4	-0.124924965	
FKBP11	FKBP11	FKBP11	FK506 binding protein 11, 19 kDa	-0.12494181	
PLXNA1	PLXNA1	PLXNA1	plexin A1	-0.12496377	
CD151	CD151	CD151	CD151 molecule (Raph blood group)	-0.12501611	
SLC35B1	SLC35B1	SLC35B1	solute carrier family 35, member B1	-0.12509182	
ZNF330	ZNF330	ZNF330	zinc finger protein 330	-0.12515962	
SF3B1	SF3B1	SF3B1	splicing factor 3b, subunit 1, 155kDa	-0.12527531	
PPWD1	PPWD1	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	-0.12530625	
AC004980.7	AC004980.7	null	null	-0.12549464	
TBC1D15	TBC1D15	TBC1D15	TBC1 domain family, member 15	-0.12554549	
NONO	NONO	NONO	non-POU domain containing, octamer-binding	-0.12557492	
PJA1	PJA1	PJA1	praja 1	-0.12569827	
ZKSCAN5	ZKSCAN5	null	null	-0.12594476	
PABPC3	PABPC3	PABPC3	poly(A) binding protein, cytoplasmic 3	-0.12595718	
KIAA0368	KIAA0368	KIAA0368	KIAA0368	-0.12599821	
CDC34	CDC34	CDC34	cell division cycle 34	-0.12608205	
MAPRE3	MAPRE3	MAPRE3	microtubule-associated protein, RP/EB family, member 3	-0.12646101	
OXNAD1	OXNAD1	OXNAD1	oxidoreductase NAD-binding domain containing 1	-0.12647206	
TSPAN17	TSPAN17	TSPAN17	tetraspanin 17	-0.12650375	
PHACTR2	PHACTR2	PHACTR2	phosphatase and actin regulator 2	-0.12651786	
RWDD2A	RWDD2A	null	null	-0.12653647	
AMOTL2	AMOTL2	AMOTL2	angiomotin like 2	-0.12660798	
ARID3B	ARID3B	ARID3B	AT rich interactive domain 3B (BRIGHT- like)	-0.12678613	
RNF126	RNF126	RNF126	ring finger protein 126	-0.12679382	
RP11-14N7.2	RP11-14N7.2	null	null	-0.12684807	
NCOR2	NCOR2	NCOR2	nuclear receptor co-repressor 2	-0.12692758	
RTN4	RTN4	RTN4	reticulon 4	-0.1269614	
MGLL	MGLL	MGLL	monoglyceride lipase	-0.12696706	
ZNHIT2	ZNHIT2	ZNHIT2	zinc finger, HIT type 2	-0.12703066	
GNL2	GNL2	GNL2	guanine nucleotide binding protein-like 2 (nucleolar)	-0.12714584	
RINT1	RINT1	RINT1	RAD50 interactor 1	-0.12728073	
MFAP2	MFAP2	MFAP2	microfibrillar-associated protein 2	-0.1272941	
ATF2	ATF2	ATF2	activating transcription factor 2	-0.12757286	
LY6G5C	LY6G5C	LY6G5C	lymphocyte antigen 6 complex, locus G5C	-0.1275777	
HNRNPL	HNRNPL	null	null	-0.12758808	
FKBP7	FKBP7	FKBP7	FK506 binding protein 7	-0.12760863	
ABHD10	ABHD10	ABHD10	abhydrolase domain containing 10	-0.12763181	
TMEM115	TMEM115	TMEM115	transmembrane protein 115	-0.1276561	
ST6GALNAC3	ST6GALNAC3	ST6GALNAC3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	-0.12773275	
SPCS3	SPCS3	SPCS3	signal peptidase complex subunit 3 homolog (S. cerevisiae)	-0.12787777	
AC004706.1	AC004706.1	null	null	-0.12801023	
ATG14	ATG14	null	null	-0.12802279	
GK5	GK5	GK5	glycerol kinase 5 (putative)	-0.12813076	
CPT1A	CPT1A	CPT1A	carnitine palmitoyltransferase 1A (liver)	-0.1284581	
DNAJC9	DNAJC9	DNAJC9	DnaJ (Hsp40) homolog, subfamily C, member 9	-0.12847261	
ADRM1	ADRM1	ADRM1	adhesion regulating molecule 1	-0.12873702	
NUDT11	NUDT11	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	-0.12876303	
COX18	COX18	COX18	COX18 cytochrome c oxidase assembly homolog (S. cerevisiae)	-0.128846	
STIP1	STIP1	STIP1	stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein)	-0.12898171	
SPP1	SPP1	SPP1	secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)	-0.12904362	
PKD1P1	PKD1P1	PKD1P1	polycystic kidney disease 1 (autosomal dominant) pseudogene 1	-0.12906657	
PSMC3IP	PSMC3IP	PSMC3IP	PSMC3 interacting protein	-0.12909542	
KIAA1109	KIAA1109	KIAA1109	KIAA1109	-0.1290967	
PDCD2L	PDCD2L	PDCD2L	programmed cell death 2-like	-0.12911096	
NMT2	NMT2	NMT2	N-myristoyltransferase 2	-0.12924339	
ATP5S	ATP5S	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)	-0.129267	
AC004381.6	AC004381.6	null	null	-0.12933075	
STRN	STRN	STRN	striatin, calmodulin binding protein	-0.12939753	
SNRNP40	SNRNP40	null	null	-0.12951937	
TAPT1-AS1	TAPT1-AS1	null	null	-0.12957326	
ZCCHC11	ZCCHC11	ZCCHC11	zinc finger, CCHC domain containing 11	-0.12963773	
PHF7	PHF7	PHF7	PHD finger protein 7	-0.1296584	
PRPF40A	PRPF40A	PRPF40A	PRP40 pre-mRNA processing factor 40 homolog A (yeast)	-0.12972961	
ELFN1	ELFN1	null	null	-0.1298755	
RP1-239B22.5	RP1-239B22.5	null	null	-0.12990771	
CCT6P1	CCT6P1	null	null	-0.12996303	
DSCR3	DSCR3	DSCR3	Down syndrome critical region gene 3	-0.12999724	
SMDT1	SMDT1	null	null	-0.13002807	
STX8	STX8	STX8	syntaxin 8	-0.13021153	
LINC00961	LINC00961	null	null	-0.13026151	
SGCD	SGCD	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)	-0.13027692	
TMEM230	TMEM230	null	null	-0.1304242	
PAK4	PAK4	PAK4	p21(CDKN1A)-activated kinase 4	-0.13043624	
CIZ1	CIZ1	CIZ1	CDKN1A interacting zinc finger protein 1	-0.13049264	
RPS4XP13	RPS4XP13	null	null	-0.13057104	
REXO1	REXO1	REXO1	REX1, RNA exonuclease 1 homolog (S. cerevisiae)	-0.13059342	
SCOC	SCOC	SCOC	short coiled-coil protein	-0.13067433	
VAMP3	VAMP3	VAMP3	vesicle-associated membrane protein 3 (cellubrevin)	-0.13068329	
NDUFB1	NDUFB1	NDUFB1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa	-0.13079302	
BTRC	BTRC	BTRC	beta-transducin repeat containing	-0.13082	
SOCS4	SOCS4	SOCS4	suppressor of cytokine signaling 4	-0.13098092	
SF1	SF1	SF1	splicing factor 1	-0.13101248	
CFH	CFH	CFH	complement factor H	-0.13108845	
DIRC2	DIRC2	DIRC2	disrupted in renal carcinoma 2	-0.13114758	
DLD	DLD	DLD	dihydrolipoamide dehydrogenase	-0.13122869	
SPCS1	SPCS1	SPCS1	signal peptidase complex subunit 1 homolog (S. cerevisiae)	-0.13133985	
GOLGA7B	GOLGA7B	null	null	-0.13145767	
PCDH1	PCDH1	PCDH1	protocadherin 1 (cadherin-like 1)	-0.13146108	
VTI1A	VTI1A	VTI1A	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	-0.13156322	
CKS1B	CKS1B	CKS1B	CDC28 protein kinase regulatory subunit 1B	-0.13156334	
RSBN1L-AS1	RSBN1L-AS1	null	null	-0.1316523	
ZNF862	ZNF862	null	null	-0.1316658	
HNRNPA3P4	HNRNPA3P4	null	null	-0.1316687	
KIF7	KIF7	KIF7	kinesin family member 7	-0.13168268	
RAB6B	RAB6B	RAB6B	RAB6B, member RAS oncogene family	-0.13170286	
THUMPD2	THUMPD2	THUMPD2	THUMP domain containing 2	-0.13195717	
POLR2J	POLR2J	POLR2J	polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	-0.13199878	
E2F4	E2F4	E2F4	E2F transcription factor 4, p107/p130-binding	-0.13207908	
PVR	PVR	PVR	poliovirus receptor	-0.13210922	
HERC2P9	HERC2P9	null	null	-0.13210967	
ECSCR	ECSCR	null	null	-0.13217895	
NUDT4	NUDT4	NUDT4	nudix (nucleoside diphosphate linked moiety X)-type motif 4	-0.13228235	
TRMT13	TRMT13	null	null	-0.13238043	
RGS3	RGS3	RGS3	regulator of G-protein signalling 3	-0.13245691	
MRPL51	MRPL51	MRPL51	mitochondrial ribosomal protein L51	-0.13252908	
ERO1L	ERO1L	ERO1L	ERO1-like (S. cerevisiae)	-0.13254583	
PRPS1	PRPS1	PRPS1	phosphoribosyl pyrophosphate synthetase 1	-0.13258545	
JDP2	JDP2	JDP2	-	-0.132628	
FAM195B	FAM195B	null	null	-0.13267869	
PLAGL2	PLAGL2	PLAGL2	pleiomorphic adenoma gene-like 2	-0.13275978	
MAN1A2	MAN1A2	MAN1A2	mannosidase, alpha, class 1A, member 2	-0.13292226	
C11orf84	C11orf84	null	null	-0.13299327	
CNTNAP1	CNTNAP1	CNTNAP1	contactin associated protein 1	-0.13306382	
NLN	NLN	NLN	neurolysin (metallopeptidase M3 family)	-0.13316321	
WWP2	WWP2	WWP2	WW domain containing E3 ubiquitin protein ligase 2	-0.13319403	
SCAND2P	SCAND2P	null	null	-0.13320516	
ZNF843	ZNF843	null	null	-0.13325231	
AC091729.9	AC091729.9	null	null	-0.13329074	
SLC51A	SLC51A	null	null	-0.13330005	
TMEM27	TMEM27	TMEM27	transmembrane protein 27	-0.13332601	
SPAG5	SPAG5	SPAG5	sperm associated antigen 5	-0.13338484	
FAM220A	FAM220A	null	null	-0.13366769	
CDKL3	CDKL3	CDKL3	cyclin-dependent kinase-like 3	-0.13369747	
SLC25A26	SLC25A26	SLC25A26	solute carrier family 25, member 26	-0.13377032	
SLC25A14	SLC25A14	SLC25A14	solute carrier family 25 (mitochondrial carrier, brain), member 14	-0.13377614	
NUP93	NUP93	NUP93	nucleoporin 93kDa	-0.13383153	
SRRT	SRRT	null	null	-0.13396397	
YWHAZP5	YWHAZP5	null	null	-0.13422622	
MRPS21	MRPS21	MRPS21	mitochondrial ribosomal protein S21	-0.13424167	
RP11-334E6.12	RP11-334E6.12	null	null	-0.13426049	
INHBA	INHBA	INHBA	inhibin, beta A (activin A, activin AB alpha polypeptide)	-0.13448094	
IVNS1ABP	IVNS1ABP	IVNS1ABP	influenza virus NS1A binding protein	-0.13448524	
COL4A3BP	COL4A3BP	COL4A3BP	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	-0.13455065	
AL353791.1	AL353791.1	null	null	-0.13468811	
C21orf33	C21orf33	C21ORF33	chromosome 21 open reading frame 33	-0.13470155	
RP1-241P17.4	RP1-241P17.4	null	null	-0.13478696	
ARMCX3	ARMCX3	ARMCX3	armadillo repeat containing, X-linked 3	-0.13480864	
HNRNPLL	HNRNPLL	null	null	-0.13492845	
ATP5O	ATP5O	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)	-0.13498199	
MLYCD	MLYCD	MLYCD	malonyl-CoA decarboxylase	-0.13510165	
PAICSP4	PAICSP4	null	null	-0.13533013	
SEC24B	SEC24B	SEC24B	SEC24 related gene family, member B (S. cerevisiae)	-0.13541555	
TP53INP1	TP53INP1	TP53INP1	tumor protein p53 inducible nuclear protein 1	-0.1354537	
PABPN1	PABPN1	PABPN1	poly(A) binding protein, nuclear 1	-0.13547988	
RC3H2	RC3H2	null	null	-0.13548313	
MMS19	MMS19	null	null	-0.1355444	
IL34	IL34	null	null	-0.13559328	
TOMM40L	TOMM40L	TOMM40L	translocase of outer mitochondrial membrane 40 homolog-like (yeast)	-0.13567042	
RP11-35G9.5	RP11-35G9.5	null	null	-0.13568603	
RABGAP1L	RABGAP1L	RABGAP1L	RAB GTPase activating protein 1-like	-0.13569199	
C2orf15	C2orf15	C2ORF15	chromosome 2 open reading frame 15	-0.13569404	
ASCC2	ASCC2	ASCC2	activating signal cointegrator 1 complex subunit 2	-0.13572845	
ARHGAP11A	ARHGAP11A	ARHGAP11A	Rho GTPase activating protein 11A	-0.13581313	
ZDHHC13	ZDHHC13	ZDHHC13	zinc finger, DHHC-type containing 13	-0.13584465	
