NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
SERBP1P6	SERBP1P6	null	null	-0.064990714	
EHD1	EHD1	EHD1	EH-domain containing 1	-0.06502797	
RGS14	RGS14	RGS14	regulator of G-protein signalling 14	-0.06508191	
RP11-298J20.4	RP11-298J20.4	null	null	-0.06509409	
MED22	MED22	null	null	-0.06511367	
RP11-386G11.10	RP11-386G11.10	null	null	-0.06515368	
TTC39C	TTC39C	null	null	-0.06516122	
POLR3A	POLR3A	POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	-0.06518746	
EID2	EID2	EID2	EP300 interacting inhibitor of differentiation 2	-0.06521518	
RPS4X	RPS4X	RPS4X	ribosomal protein S4, X-linked	-0.06530819	
MARCH5	MARCH5	MARCH5	membrane-associated ring finger (C3HC4) 5	-0.06532253	
PKMYT1	PKMYT1	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1	-0.06534155	
SYMPK	SYMPK	SYMPK	symplekin	-0.06536018	
NET1	NET1	NET1	neuroepithelial cell transforming gene 1	-0.065514155	
RBBP4	RBBP4	RBBP4	retinoblastoma binding protein 4	-0.06558588	
ALG13	ALG13	null	null	-0.065684356	
MED11	MED11	MED11	mediator of RNA polymerase II transcription, subunit 11 homolog (S. cerevisiae)	-0.06568989	
RAB5A	RAB5A	RAB5A	RAB5A, member RAS oncogene family	-0.06574359	
HNRNPK	HNRNPK	null	null	-0.065817855	
ERP29P1	ERP29P1	null	null	-0.06582195	
PCDH17	PCDH17	PCDH17	protocadherin 17	-0.065847255	
CD63	CD63	CD63	CD63 molecule	-0.065941714	
EPDR1	EPDR1	EPDR1	ependymin related protein 1 (zebrafish)	-0.06600845	
PPA2	PPA2	PPA2	pyrophosphatase (inorganic) 2	-0.06607736	
TAF2	TAF2	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa	-0.06609866	
SERBP1P1	SERBP1P1	null	null	-0.06613234	
LRRC59	LRRC59	LRRC59	leucine rich repeat containing 59	-0.06613251	
SERBP1P5	SERBP1P5	null	null	-0.066149764	
FGD2	FGD2	FGD2	FYVE, RhoGEF and PH domain containing 2	-0.06615055	
RPL18AP3	RPL18AP3	RPL18AP3	ribosomal protein L18a pseudogene 3	-0.066152275	
MCUR1	MCUR1	null	null	-0.06616998	
RP11-178G16.4	RP11-178G16.4	null	null	-0.06619383	
CD2BP2	CD2BP2	CD2BP2	CD2 (cytoplasmic tail) binding protein 2	-0.06622564	
FOXP4	FOXP4	FOXP4	forkhead box P4	-0.066277504	
RP5-837I24.1	RP5-837I24.1	null	null	-0.06633699	
CTBP2P4	CTBP2P4	null	null	-0.06633956	
RP1-283E3.8	RP1-283E3.8	null	null	-0.06636657	
GVINP1	GVINP1	null	null	-0.06637702	
ADD3	ADD3	ADD3	adducin 3 (gamma)	-0.0664162	
ZNF222	ZNF222	ZNF222	zinc finger protein 222	-0.06650501	
EBNA1BP2	EBNA1BP2	EBNA1BP2	EBNA1 binding protein 2	-0.066590846	
ZMIZ2	ZMIZ2	null	null	-0.06665338	
RP11-367G18.2	RP11-367G18.2	null	null	-0.06666171	
EME2	EME2	EME2	essential meiotic endonuclease 1 homolog 2 (S. pombe)	-0.066680014	
RP11-168J18.6	RP11-168J18.6	null	null	-0.066697866	
CD109	CD109	CD109	CD109 molecule	-0.06673462	
TBKBP1	TBKBP1	TBKBP1	TBK1 binding protein 1	-0.06681445	
SPAG9	SPAG9	SPAG9	sperm associated antigen 9	-0.06687334	
RPS3AP26	RPS3AP26	null	null	-0.06690231	
COG8	COG8	COG8	component of oligomeric golgi complex 8	-0.06691731	
YBX1	YBX1	YBX1	Y box binding protein 1	-0.066932715	
COA4	COA4	null	null	-0.066971324	
POLE3	POLE3	POLE3	polymerase (DNA directed), epsilon 3 (p17 subunit)	-0.067013994	
WASH2P	WASH2P	null	null	-0.06704653	
KIFC3	KIFC3	KIFC3	kinesin family member C3	-0.06710898	
RP11-499E18.1	RP11-499E18.1	null	null	-0.06711363	
ZNF195	ZNF195	ZNF195	zinc finger protein 195	-0.06712943	
NELFE	NELFE	null	null	-0.06713498	
ADRA2C	ADRA2C	ADRA2C	adrenergic, alpha-2C-, receptor	-0.067150325	
CD82	CD82	CD82	CD82 molecule	-0.06720446	
TMEM219	TMEM219	null	null	-0.067244396	
RP4-612B15.3	RP4-612B15.3	null	null	-0.067249335	
ITGAV	ITGAV	ITGAV	integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)	-0.06726643	
FAM204A	FAM204A	null	null	-0.06732685	
GPR3	GPR3	GPR3	G protein-coupled receptor 3	-0.06734081	
RPL23	RPL23	RPL23	ribosomal protein L23	-0.06734375	
FAM102B	FAM102B	FAM102B	family with sequence similarity 102, member B	-0.067345016	
RP11-360L9.8	RP11-360L9.8	null	null	-0.067359634	
LOXL3	LOXL3	LOXL3	lysyl oxidase-like 3	-0.06737126	
INTS2	INTS2	INTS2	integrator complex subunit 2	-0.06745131	
FAM107B	FAM107B	FAM107B	family with sequence similarity 107, member B	-0.067459285	
KDM1B	KDM1B	null	null	-0.067494966	
KB-1460A1.5	KB-1460A1.5	null	null	-0.06749607	
CAMK1	CAMK1	CAMK1	calcium/calmodulin-dependent protein kinase I	-0.067570955	
EEF1G	EEF1G	EEF1G	eukaryotic translation elongation factor 1 gamma	-0.06761801	
C11orf80	C11orf80	null	null	-0.06765469	
MT-ND2	MT-ND2	MT-ND2	mitochondrially encoded NADH dehydrogenase 2	-0.06767671	
IQCK	IQCK	IQCK	IQ motif containing K	-0.06774442	
ITM2A	ITM2A	ITM2A	integral membrane protein 2A	-0.067750394	
PRKX	PRKX	PRKX	protein kinase, X-linked	-0.06776647	
GOLGA8A	GOLGA8A	GOLGA8A	golgi autoantigen, golgin subfamily a, 8A	-0.06776936	
SASH3	SASH3	null	null	-0.06783633	
SLC7A6OS	SLC7A6OS	SLC7A6OS	solute carrier family 7, member 6 opposite strand	-0.06786161	
UQCRQ	UQCRQ	UQCRQ	ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	-0.0679524	
GNB4	GNB4	GNB4	guanine nucleotide binding protein (G protein), beta polypeptide 4	-0.06797722	
COPS8	COPS8	COPS8	COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis)	-0.0680098	
WDR4	WDR4	WDR4	WD repeat domain 4	-0.068178914	
LIG4	LIG4	LIG4	ligase IV, DNA, ATP-dependent	-0.068202354	
NPM1P6	NPM1P6	NPM1P6	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 6	-0.06822397	
RBM14	RBM14	RBM14	RNA binding motif protein 14	-0.068241805	
HNRNPA1P10	HNRNPA1P10	null	null	-0.06828345	
DUSP4	DUSP4	DUSP4	dual specificity phosphatase 4	-0.06835221	
TUBG1	TUBG1	TUBG1	tubulin, gamma 1	-0.068354435	
ACACA	ACACA	ACACA	acetyl-Coenzyme A carboxylase alpha	-0.06837289	
ENO1P1	ENO1P1	null	null	-0.06838522	
MEGF9	MEGF9	MEGF9	multiple EGF-like-domains 9	-0.068420425	
CTC-451P13.1	CTC-451P13.1	null	null	-0.06842187	
RP11-468E2.4	RP11-468E2.4	null	null	-0.06844863	
UBXN6	UBXN6	null	null	-0.06848304	
RP11-629O1.2	RP11-629O1.2	null	null	-0.0686182	
ALKBH2	ALKBH2	ALKBH2	alkB, alkylation repair homolog 2 (E. coli)	-0.06861924	
DENND2D	DENND2D	DENND2D	DENN/MADD domain containing 2D	-0.06863563	
NR2C2AP	NR2C2AP	null	null	-0.06863795	
STK32C	STK32C	STK32C	serine/threonine kinase 32C	-0.06873313	
ZNF135	ZNF135	ZNF135	zinc finger protein 135	-0.068885595	
CWC25	CWC25	null	null	-0.0688975	
ANXA5	ANXA5	ANXA5	annexin A5	-0.06890457	
ANKRD32	ANKRD32	ANKRD32	ankyrin repeat domain 32	-0.068965234	
HNRNPA1P8	HNRNPA1P8	null	null	-0.06899889	
RP11-389C8.3	RP11-389C8.3	null	null	-0.06907478	
PIH1D1	PIH1D1	null	null	-0.069094054	
CISD1	CISD1	null	null	-0.06910416	
TNPO2	TNPO2	TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	-0.069122404	
DDTL	DDTL	null	null	-0.06913909	
LRCH1	LRCH1	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1	-0.06917983	
C6orf1	C6orf1	C6ORF1	chromosome 6 open reading frame 1	-0.069280796	
SMAD4	SMAD4	SMAD4	SMAD, mothers against DPP homolog 4 (Drosophila)	-0.06929051	
TIPARP	TIPARP	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	-0.06930242	
SLC35E2B	SLC35E2B	null	null	-0.06932207	
PCDHB14	PCDHB14	PCDHB14	protocadherin beta 14	-0.06938577	
HHLA3	HHLA3	HHLA3	HERV-H LTR-associating 3	-0.06939291	
RRM1	RRM1	RRM1	ribonucleotide reductase M1 polypeptide	-0.069483764	
EIF6	EIF6	null	null	-0.0694975	
HNRNPA1	HNRNPA1	null	null	-0.069516286	
EMC8	EMC8	null	null	-0.06952776	
RNF2	RNF2	RNF2	ring finger protein 2	-0.06954641	
DCLRE1B	DCLRE1B	DCLRE1B	DNA cross-link repair 1B (PSO2 homolog, S. cerevisiae)	-0.069589585	
SPNS2	SPNS2	null	null	-0.069609664	
CHEK1	CHEK1	CHEK1	CHK1 checkpoint homolog (S. pombe)	-0.06971416	
IRF8	IRF8	IRF8	interferon regulatory factor 8	-0.06972411	
PCNP	PCNP	PCNP	PEST proteolytic signal containing nuclear protein	-0.06973398	
TMEM243	TMEM243	null	null	-0.06976063	
WDR89	WDR89	WDR89	WD repeat domain 89	-0.06979699	
SLTM	SLTM	SLTM	SAFB-like, transcription modulator	-0.06988054	
RTKN2	RTKN2	null	null	-0.069933474	
COMT	COMT	COMT	catechol-O-methyltransferase	-0.06993996	
ZNF408	ZNF408	ZNF408	zinc finger protein 408	-0.06996032	
INHBA	INHBA	INHBA	inhibin, beta A (activin A, activin AB alpha polypeptide)	-0.0700033	
TRMT44	TRMT44	null	null	-0.07003931	
ARMC10	ARMC10	null	null	-0.07005599	
RP11-549B18.1	RP11-549B18.1	null	null	-0.07006942	
PDZD8	PDZD8	PDZD8	PDZ domain containing 8	-0.070069745	
COG7	COG7	COG7	component of oligomeric golgi complex 7	-0.07011911	
MGME1	MGME1	null	null	-0.07013044	
SLMO1	SLMO1	null	null	-0.07013087	
BCAS4	BCAS4	BCAS4	breast carcinoma amplified sequence 4	-0.07015579	
PCDHB16	PCDHB16	PCDHB16	protocadherin beta 16	-0.07019533	
LSP1	LSP1	LSP1	lymphocyte-specific protein 1	-0.07019655	
MCL1	MCL1	MCL1	myeloid cell leukemia sequence 1 (BCL2-related)	-0.07022612	
BDH2	BDH2	BDH2	3-hydroxybutyrate dehydrogenase, type 2	-0.07025346	
MYCBP	MYCBP	MYCBP	c-myc binding protein	-0.0702607	
TMEM255B	TMEM255B	null	null	-0.07032082	
RP11-577H5.1	RP11-577H5.1	null	null	-0.0704363	
FIZ1	FIZ1	FIZ1	FLT3-interacting zinc finger 1	-0.07059624	
AP4E1	AP4E1	AP4E1	adaptor-related protein complex 4, epsilon 1 subunit	-0.070614696	
RP11-16P6.1	RP11-16P6.1	null	null	-0.07062585	
VWFP1	VWFP1	null	null	-0.070760965	
SSSCA1	SSSCA1	SSSCA1	Sjogren's syndrome/scleroderma autoantigen 1	-0.07076349	
DDX18	DDX18	DDX18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	-0.07079383	
TAX1BP3	TAX1BP3	TAX1BP3	Tax1 (human T-cell leukemia virus type I) binding protein 3	-0.07079833	
NDUFA12	NDUFA12	NDUFA12	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12	-0.07079867	
ILF3-AS1	ILF3-AS1	null	null	-0.07081155	
TSPAN33	TSPAN33	TSPAN33	tetraspanin 33	-0.07082945	
WDR7	WDR7	WDR7	WD repeat domain 7	-0.070874475	
FAM43A	FAM43A	FAM43A	family with sequence similarity 43, member A	-0.070898116	
RPS6KA4	RPS6KA4	RPS6KA4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	-0.070959754	
ARL8B	ARL8B	ARL8B	ADP-ribosylation factor-like 8B	-0.07097654	
MED12	MED12	MED12	mediator of RNA polymerase II transcription, subunit 12 homolog (S. cerevisiae)	-0.070991665	
RPL41	RPL41	RPL41	ribosomal protein L41	-0.07100484	
PNPLA2	PNPLA2	PNPLA2	patatin-like phospholipase domain containing 2	-0.0710196	
FBXO17	FBXO17	FBXO17	F-box protein 17	-0.0710373	
ABHD11	ABHD11	ABHD11	abhydrolase domain containing 11	-0.07106269	
VPS16	VPS16	VPS16	vacuolar protein sorting 16 (yeast)	-0.07108972	
SKIV2L	SKIV2L	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	-0.071147196	
CDCA8	CDCA8	CDCA8	cell division cycle associated 8	-0.07114839	
RP11-521B24.3	RP11-521B24.3	null	null	-0.07116625	
AC005795.1	AC005795.1	null	null	-0.071170226	
TET3	TET3	null	null	-0.07118701	
FAM21C	FAM21C	FAM21C	family with sequence similarity 21, member C	-0.0711963	
WDR83	WDR83	null	null	-0.07120013	
PGRMC2	PGRMC2	PGRMC2	progesterone receptor membrane component 2	-0.07120384	
SGMS1	SGMS1	null	null	-0.07122644	
RAB15	RAB15	RAB15	RAB15, member RAS onocogene family	-0.07127468	
DLG3	DLG3	DLG3	discs, large homolog 3 (neuroendocrine-dlg, Drosophila)	-0.07128677	
NUDT7	NUDT7	NUDT7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	-0.07129475	
AC005076.5	AC005076.5	null	null	-0.071307465	
TAF1D	TAF1D	null	null	-0.07143066	
RPL7P24	RPL7P24	null	null	-0.071432345	
LINC00265	LINC00265	null	null	-0.07145398	
ASRGL1	ASRGL1	ASRGL1	asparaginase like 1	-0.07151935	
LTN1	LTN1	null	null	-0.07152063	
SSBP4	SSBP4	SSBP4	single stranded DNA binding protein 4	-0.071522266	
RNF20	RNF20	RNF20	ring finger protein 20	-0.07157742	
NDOR1	NDOR1	NDOR1	NADPH dependent diflavin oxidoreductase 1	-0.071651995	
POLR2J3	POLR2J3	POLR2J3	-	-0.07167078	
FAM69A	FAM69A	FAM69A	family with sequence similarity 69, member A	-0.07170882	
TRIB2	TRIB2	TRIB2	tribbles homolog 2 (Drosophila)	-0.071793735	
VMP1	VMP1	null	null	-0.07184517	
GOLT1B	GOLT1B	GOLT1B	golgi transport 1 homolog B (S. cerevisiae)	-0.07185271	
AVEN	AVEN	AVEN	apoptosis, caspase activation inhibitor	-0.07185729	
PFN1P1	PFN1P1	null	null	-0.071889244	
RABL3	RABL3	RABL3	RAB, member of RAS oncogene family-like 3	-0.07188937	
RPA2	RPA2	RPA2	replication protein A2, 32kDa	-0.07189037	
RDH14	RDH14	RDH14	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)	-0.071895406	
MDFIC	MDFIC	MDFIC	MyoD family inhibitor domain containing	-0.07192219	
COMMD4	COMMD4	COMMD4	COMM domain containing 4	-0.071942724	
FLI1	FLI1	FLI1	Friend leukemia virus integration 1	-0.07194783	
HSPA7	HSPA7	HSPA7	heat shock 70kDa protein 7 (HSP70B)	-0.07204993	
MAPK11	MAPK11	MAPK11	mitogen-activated protein kinase 11	-0.07215868	
DGUOK	DGUOK	DGUOK	deoxyguanosine kinase	-0.07229215	
RP11-134E15.2	RP11-134E15.2	null	null	-0.0723036	
MFSD3	MFSD3	MFSD3	major facilitator superfamily domain containing 3	-0.07236234	
MON2	MON2	MON2	MON2 homolog (S. cerevisiae)	-0.07238158	
UBE2E2	UBE2E2	UBE2E2	ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)	-0.07240111	
PDLIM3	PDLIM3	PDLIM3	PDZ and LIM domain 3	-0.07243901	
RP11-231C14.3	RP11-231C14.3	null	null	-0.07250779	
UBALD2	UBALD2	null	null	-0.07254	
MAP3K1	MAP3K1	MAP3K1	mitogen-activated protein kinase kinase kinase 1	-0.07258543	
CDKL1	CDKL1	CDKL1	cyclin-dependent kinase-like 1 (CDC2-related kinase)	-0.07267955	
UBAP2L	UBAP2L	UBAP2L	ubiquitin associated protein 2-like	-0.07268233	
PGAP3	PGAP3	null	null	-0.0726874	
NBAS	NBAS	null	null	-0.072788075	
PON2	PON2	PON2	paraoxonase 2	-0.072811976	
SSR3	SSR3	SSR3	signal sequence receptor, gamma (translocon-associated protein gamma)	-0.07281632	
ABHD4	ABHD4	ABHD4	abhydrolase domain containing 4	-0.07283263	
INO80D	INO80D	null	null	-0.072840594	
ZNF548	ZNF548	ZNF548	zinc finger protein 548	-0.07286338	
HSPE1P2	HSPE1P2	null	null	-0.072895646	
FITM2	FITM2	null	null	-0.07294892	
TELO2	TELO2	TELO2	TEL2, telomere maintenance 2, homolog (S. cerevisiae)	-0.07296695	
PKD1P6	PKD1P6	PKD1P6	polycystic kidney disease 1 (autosomal dominant) pseudogene 6	-0.07296763	
MRC2	MRC2	MRC2	mannose receptor, C type 2	-0.072996095	
AFAP1L1	AFAP1L1	null	null	-0.07301217	
DBNDD2	DBNDD2	DBNDD2	dysbindin (dystrobrevin binding protein 1) domain containing 2	-0.07307633	
ACSF3	ACSF3	null	null	-0.07317305	
CCDC136	CCDC136	null	null	-0.07318796	
CTD-3018O17.3	CTD-3018O17.3	null	null	-0.07327691	
ARHGAP6	ARHGAP6	ARHGAP6	Rho GTPase activating protein 6	-0.07334817	
RP11-1246C19.1	RP11-1246C19.1	null	null	-0.073364876	
TMEM248	TMEM248	null	null	-0.073380224	
PANK1	PANK1	PANK1	pantothenate kinase 1	-0.07339053	
SLC25A36	SLC25A36	SLC25A36	solute carrier family 25, member 36	-0.0734112	
MARS2	MARS2	MARS2	methionine-tRNA synthetase 2 (mitochondrial)	-0.07341321	
RTF1	RTF1	RTF1	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	-0.07341603	
TIPIN	TIPIN	TIPIN	TIMELESS interacting protein	-0.07346528	
ARNTL	ARNTL	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	-0.07348395	
EMILIN1	EMILIN1	EMILIN1	elastin microfibril interfacer 1	-0.073667385	
ZMYM4	ZMYM4	ZMYM4	zinc finger, MYM-type 4	-0.073689215	
RP11-774O3.3	RP11-774O3.3	null	null	-0.07372108	
SUCO	SUCO	null	null	-0.07373905	
MTMR6	MTMR6	MTMR6	myotubularin related protein 6	-0.073749274	
DENND5B	DENND5B	null	null	-0.07375874	
RBAK	RBAK	RBAK	RB-associated KRAB zinc finger	-0.073767066	
AC074286.1	AC074286.1	null	null	-0.07380237	
PRR3	PRR3	PRR3	proline rich 3	-0.073867634	
GZF1	GZF1	GZF1	GDNF-inducible zinc finger protein 1	-0.07387991	
FAM101B	FAM101B	FAM101B	family with sequence similarity 101, member B	-0.073913746	
CPSF3	CPSF3	CPSF3	cleavage and polyadenylation specific factor 3, 73kDa	-0.07394767	
SENP1	SENP1	SENP1	SUMO1/sentrin specific peptidase 1	-0.07395911	
ETV4	ETV4	ETV4	ets variant gene 4 (E1A enhancer binding protein, E1AF)	-0.07405966	
EPB41L2	EPB41L2	EPB41L2	erythrocyte membrane protein band 4.1-like 2	-0.07406017	
HNRNPUL2-BSCL2	HNRNPUL2-BSCL2	null	null	-0.07409892	
MSH3	MSH3	MSH3	mutS homolog 3 (E. coli)	-0.07413129	
UTP3	UTP3	null	null	-0.07413281	
NRGN	NRGN	NRGN	neurogranin (protein kinase C substrate, RC3)	-0.074133575	
ANKRD37	ANKRD37	ANKRD37	ankyrin repeat domain 37	-0.0741558	
NCEH1	NCEH1	null	null	-0.07416314	
HIVEP1	HIVEP1	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	-0.07418952	
DMXL1	DMXL1	DMXL1	Dmx-like 1	-0.07424389	
PWWP2A	PWWP2A	null	null	-0.07428722	
VCAM1	VCAM1	VCAM1	vascular cell adhesion molecule 1	-0.0743107	
SAP30L	SAP30L	SAP30L	SAP30-like	-0.0744701	
TFDP2	TFDP2	TFDP2	transcription factor Dp-2 (E2F dimerization partner 2)	-0.07460048	
MED13L	MED13L	null	null	-0.074613474	
MICU2	MICU2	null	null	-0.0746315	
PDF	PDF	PDF	peptide deformylase (mitochondrial)	-0.07466886	
CTDSP2	CTDSP2	CTDSP2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	-0.0746858	
RRAGD	RRAGD	RRAGD	Ras-related GTP binding D	-0.07474158	
SIRT4	SIRT4	SIRT4	sirtuin (silent mating type information regulation 2 homolog) 4 (S. cerevisiae)	-0.07475524	
TBX6	TBX6	TBX6	T-box 6	-0.07475841	
CRTAP	CRTAP	CRTAP	cartilage associated protein	-0.07476163	
TUBA1B	TUBA1B	null	null	-0.07479184	
NCOA6	NCOA6	NCOA6	nuclear receptor coactivator 6	-0.07479591	
NUDT22	NUDT22	NUDT22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	-0.074825056	
RNF135	RNF135	RNF135	ring finger protein 135	-0.07489866	
HNRNPA1P7	HNRNPA1P7	null	null	-0.07492525	
MEX3C	MEX3C	null	null	-0.074952126	
AC138031.1	AC138031.1	null	null	-0.07501433	
PFDN1	PFDN1	PFDN1	prefoldin subunit 1	-0.07505652	
UQCRC2	UQCRC2	UQCRC2	ubiquinol-cytochrome c reductase core protein II	-0.0750762	
ZFYVE9	ZFYVE9	ZFYVE9	zinc finger, FYVE domain containing 9	-0.07508213	
CTCF	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	-0.075091235	
RNASEH2C	RNASEH2C	RNASEH2C	ribonuclease H2, subunit C	-0.075169034	
OSMR	OSMR	OSMR	oncostatin M receptor	-0.07528904	
C21orf2	C21orf2	C21ORF2	chromosome 21 open reading frame 2	-0.07531301	
BMPR1APS2	BMPR1APS2	BMPR1APS2	bone morphogenetic protein receptor, type IA pseudogene 2	-0.07532113	
PHF23	PHF23	PHF23	PHD finger protein 23	-0.07541565	
RP5-1180C10.2	RP5-1180C10.2	null	null	-0.075425476	
CTC-297N7.8	CTC-297N7.8	null	null	-0.07543477	
BRD7	BRD7	BRD7	bromodomain containing 7	-0.07549325	
CICP14	CICP14	null	null	-0.07555823	
HCG18	HCG18	HCG18	HLA complex group 18	-0.0755611	
CNOT10	CNOT10	CNOT10	CCR4-NOT transcription complex, subunit 10	-0.07556806	
MAP7D3	MAP7D3	null	null	-0.075633325	
AL021068.1	AL021068.1	null	null	-0.07563473	
CACYBP	CACYBP	CACYBP	calcyclin binding protein	-0.07565037	
RP5-874C20.3	RP5-874C20.3	null	null	-0.07567055	
POLR2C	POLR2C	POLR2C	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa	-0.07569638	
AC004257.3	AC004257.3	null	null	-0.075727515	
ZNF518B	ZNF518B	null	null	-0.07579352	
ATF7IP	ATF7IP	ATF7IP	activating transcription factor 7 interacting protein	-0.07582142	
GATC	GATC	null	null	-0.07585508	
ZCRB1	ZCRB1	ZCRB1	zinc finger CCHC-type and RNA binding motif 1	-0.075878166	
MMAB	MMAB	MMAB	methylmalonic aciduria (cobalamin deficiency) cblB type	-0.07594365	
RP11-805J14.5	RP11-805J14.5	null	null	-0.0760783	
ZNF284	ZNF284	ZNF284	zinc finger protein 284	-0.07614849	
MSH2	MSH2	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	-0.07621222	
WASH7P	WASH7P	null	null	-0.0762574	
ZNF569	ZNF569	ZNF569	zinc finger protein 569	-0.07629229	
FAM214A	FAM214A	null	null	-0.07633555	
METTL6	METTL6	METTL6	methyltransferase like 6	-0.07635935	
ERICH1	ERICH1	ERICH1	glutamate-rich 1	-0.07636146	
IL17RC	IL17RC	IL17RC	interleukin 17 receptor C	-0.076410584	
GPR137	GPR137	GPR137	G protein-coupled receptor 137	-0.07646008	
ATP9A	ATP9A	ATP9A	ATPase, Class II, type 9A	-0.07647083	
STK24	STK24	STK24	serine/threonine kinase 24 (STE20 homolog, yeast)	-0.07651778	
PRPF4B	PRPF4B	PRPF4B	PRP4 pre-mRNA processing factor 4 homolog B (yeast)	-0.07660283	
QRICH2	QRICH2	QRICH2	glutamine rich 2	-0.07663357	
VASN	VASN	VASN	vasorin	-0.07664738	
RP11-626G11.3	RP11-626G11.3	null	null	-0.07666462	
TOR1AIP1	TOR1AIP1	TOR1AIP1	torsin A interacting protein 1	-0.07677528	
DONSON	DONSON	DONSON	downstream neighbor of SON	-0.076839946	
SFR1	SFR1	null	null	-0.076840565	
RP11-73K9.2	RP11-73K9.2	null	null	-0.076855384	
BSG	BSG	BSG	basigin (Ok blood group)	-0.07695999	
ZNF395	ZNF395	ZNF395	zinc finger protein 395	-0.077006906	
VDAC1	VDAC1	VDAC1	voltage-dependent anion channel 1	-0.077007815	
ASAP3	ASAP3	null	null	-0.07700965	
BANF1	BANF1	BANF1	barrier to autointegration factor 1	-0.07702569	
PCDHB10	PCDHB10	PCDHB10	protocadherin beta 10	-0.07704769	
CTD-3092A11.2	CTD-3092A11.2	null	null	-0.07708488	
TAPT1	TAPT1	null	null	-0.07713758	
CTB-13F3.1	CTB-13F3.1	null	null	-0.077163264	
SEC61B	SEC61B	SEC61B	Sec61 beta subunit	-0.07718624	
HNRNPKP4	HNRNPKP4	null	null	-0.07721516	
RP11-1007O24.3	RP11-1007O24.3	null	null	-0.07722615	
DCAF17	DCAF17	null	null	-0.07727219	
GOLGA3	GOLGA3	GOLGA3	golgi autoantigen, golgin subfamily a, 3	-0.07730152	
RPS10-NUDT3	RPS10-NUDT3	null	null	-0.07732259	
UPRT	UPRT	null	null	-0.077330396	
NAP1L4	NAP1L4	NAP1L4	nucleosome assembly protein 1-like 4	-0.07737384	
CTD-3138B18.5	CTD-3138B18.5	null	null	-0.07740898	
UBE2SP1	UBE2SP1	UBE2SP1	ubiquitin-conjugating enzyme E2S pseudogene 1	-0.0774267	
HNRNPUP1	HNRNPUP1	null	null	-0.077447966	
RP11-661A12.14	RP11-661A12.14	null	null	-0.07744996	
VPRBP	VPRBP	VPRBP	Vpr (HIV-1) binding protein	-0.07751462	
SNHG9	SNHG9	SNHG9	small nucleolar RNA host gene (non-protein coding) 9	-0.077518485	
AGRN	AGRN	null	null	-0.0775509	
COIL	COIL	COIL	coilin	-0.07756449	
RPL18A	RPL18A	RPL18A	ribosomal protein L18a	-0.07757018	
POLR1B	POLR1B	POLR1B	polymerase (RNA) I polypeptide B, 128kDa	-0.07757333	
GFM2	GFM2	GFM2	G elongation factor, mitochondrial 2	-0.07763358	
GYPC	GYPC	GYPC	glycophorin C (Gerbich blood group)	-0.07763921	
SLC18A2	SLC18A2	SLC18A2	solute carrier family 18 (vesicular monoamine), member 2	-0.07766924	
CYP2R1	CYP2R1	CYP2R1	cytochrome P450, family 2, subfamily R, polypeptide 1	-0.077690296	
CLEC14A	CLEC14A	CLEC14A	C-type lectin domain family 14, member A	-0.07770833	
SLBP	SLBP	SLBP	stem-loop (histone) binding protein	-0.07772858	
RNF34	RNF34	RNF34	ring finger protein 34	-0.07776515	
MYC	MYC	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	-0.07780156	
AC113189.5	AC113189.5	null	null	-0.077815786	
BCL7C	BCL7C	BCL7C	B-cell CLL/lymphoma 7C	-0.07786661	
TATDN2P2	TATDN2P2	null	null	-0.077874504	
RFC2	RFC2	RFC2	replication factor C (activator 1) 2, 40kDa	-0.07788207	
MRTO4	MRTO4	null	null	-0.077907495	
PNPLA4	PNPLA4	PNPLA4	patatin-like phospholipase domain containing 4	-0.077950165	
