NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
EHMT1	EHMT1	EHMT1	euchromatic histone-lysine N-methyltransferase 1	-0.047428854	
SCAMP2	SCAMP2	SCAMP2	secretory carrier membrane protein 2	-0.047464475	
NDUFB11	NDUFB11	NDUFB11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa	-0.047531046	
SH3BP4	SH3BP4	SH3BP4	SH3-domain binding protein 4	-0.04755193	
RPL21P134	RPL21P134	null	null	-0.047586977	
RP11-553P9.1	RP11-553P9.1	null	null	-0.047624793	
SPATA20	SPATA20	SPATA20	spermatogenesis associated 20	-0.047671426	
RP11-473I1.10	RP11-473I1.10	null	null	-0.047776178	
ALPL	ALPL	ALPL	alkaline phosphatase, liver/bone/kidney	-0.04778149	
RAB6A	RAB6A	RAB6A	RAB6A, member RAS oncogene family	-0.047818776	
ZNF346	ZNF346	ZNF346	zinc finger protein 346	-0.047892135	
LRRC37BP1	LRRC37BP1	null	null	-0.047892887	
SENP8	SENP8	SENP8	SUMO/sentrin specific peptidase family member 8	-0.04805884	
WI2-3658N16.1	WI2-3658N16.1	null	null	-0.048082825	
KIAA0141	KIAA0141	KIAA0141	KIAA0141	-0.048099615	
ABHD17AP1	ABHD17AP1	null	null	-0.04819033	
DRAP1	DRAP1	DRAP1	DR1-associated protein 1 (negative cofactor 2 alpha)	-0.04830654	
PNMA2	PNMA2	PNMA2	paraneoplastic antigen MA2	-0.048405543	
C5orf45	C5orf45	null	null	-0.04840846	
FTH1P23	FTH1P23	null	null	-0.04851467	
RALGDS	RALGDS	RALGDS	ral guanine nucleotide dissociation stimulator	-0.048529755	
NTHL1	NTHL1	NTHL1	nth endonuclease III-like 1 (E. coli)	-0.048613094	
CNNM4	CNNM4	CNNM4	cyclin M4	-0.048659064	
SIM2	SIM2	SIM2	single-minded homolog 2 (Drosophila)	-0.048765175	
CSRP2BP	CSRP2BP	CSRP2BP	CSRP2 binding protein	-0.04879094	
ABHD17AP2	ABHD17AP2	null	null	-0.04881509	
CD300C	CD300C	CD300C	CD300c molecule	-0.048874952	
ATOH8	ATOH8	ATOH8	atonal homolog 8 (Drosophila)	-0.0489244	
VTI1A	VTI1A	VTI1A	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	-0.048956215	
HSF2BP	HSF2BP	HSF2BP	heat shock transcription factor 2 binding protein	-0.04900186	
ZCCHC6	ZCCHC6	ZCCHC6	zinc finger, CCHC domain containing 6	-0.049029768	
SYPL1	SYPL1	SYPL1	synaptophysin-like 1	-0.04905988	
COL6A2	COL6A2	COL6A2	collagen, type VI, alpha 2	-0.049062658	
TRMT10A	TRMT10A	null	null	-0.049101356	
C9orf72	C9orf72	C9ORF72	chromosome 9 open reading frame 72	-0.04910432	
MT1F	MT1F	MT1F	metallothionein 1F (functional)	-0.049113527	
RP3-340B19.2	RP3-340B19.2	null	null	-0.04923779	
CEBPG	CEBPG	CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	-0.04927861	
B9D2	B9D2	null	null	-0.049302533	
WISP1	WISP1	WISP1	WNT1 inducible signaling pathway protein 1	-0.04937176	
OAZ2	OAZ2	OAZ2	ornithine decarboxylase antizyme 2	-0.049373277	
FUK	FUK	FUK	fucokinase	-0.049390517	
ZNF497	ZNF497	ZNF497	zinc finger protein 497	-0.049410433	
RPRD1B	RPRD1B	null	null	-0.049424592	
SUB1	SUB1	SUB1	SUB1 homolog (S. cerevisiae)	-0.049510855	
NSRP1	NSRP1	null	null	-0.04955913	
KRAS	KRAS	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	-0.04969521	
GABPB1-AS1	GABPB1-AS1	null	null	-0.04973178	
MAP6D1	MAP6D1	MAP6D1	MAP6 domain containing 1	-0.049858	
RPAP3	RPAP3	null	null	-0.049864203	
NDUFA2	NDUFA2	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa	-0.04986484	
ZNF252P	ZNF252P	null	null	-0.049905073	
RP11-834C11.4	RP11-834C11.4	null	null	-0.049912777	
SMUG1	SMUG1	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	-0.049985446	
PANK2	PANK2	PANK2	pantothenate kinase 2 (Hallervorden-Spatz syndrome)	-0.050058432	
CDIP1	CDIP1	null	null	-0.050113488	
LTN1	LTN1	null	null	-0.05012028	
RP11-199F11.2	RP11-199F11.2	null	null	-0.050122347	
ANTXR1	ANTXR1	ANTXR1	anthrax toxin receptor 1	-0.05016425	
RPL10	RPL10	RPL10	ribosomal protein L10	-0.05021821	
TTC28-AS1	TTC28-AS1	null	null	-0.050231706	
CTDP1	CTDP1	CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	-0.05023876	
SAT2	SAT2	SAT2	spermidine/spermine N1-acetyltransferase 2	-0.05028806	
MAD1L1	MAD1L1	MAD1L1	MAD1 mitotic arrest deficient-like 1 (yeast)	-0.050461847	
SNX18	SNX18	null	null	-0.050488386	
C6orf203	C6orf203	C6ORF203	chromosome 6 open reading frame 203	-0.050522503	
ZNF17	ZNF17	ZNF17	zinc finger protein 17	-0.050617296	
CD9	CD9	CD9	CD9 molecule	-0.050676405	
CCDC85B	CCDC85B	CCDC85B	coiled-coil domain containing 85B	-0.050792385	
CTB-89H12.4	CTB-89H12.4	null	null	-0.050804645	
USP37	USP37	USP37	ubiquitin specific peptidase 37	-0.050814435	
ZNF354B	ZNF354B	ZNF354B	zinc finger protein 354B	-0.050949484	
MICU2	MICU2	null	null	-0.05099548	
LRRC37A4P	LRRC37A4P	null	null	-0.05100799	
GUSB	GUSB	GUSB	glucuronidase, beta	-0.051024336	
RP11-164J13.1	RP11-164J13.1	null	null	-0.051048543	
CCDC97	CCDC97	CCDC97	coiled-coil domain containing 97	-0.051093277	
GCSH	GCSH	GCSH	glycine cleavage system protein H (aminomethyl carrier)	-0.051220838	
RABAC1	RABAC1	RABAC1	Rab acceptor 1 (prenylated)	-0.05126431	
LL22NC03-N27C7.1	LL22NC03-N27C7.1	null	null	-0.051289942	
P2RX7	P2RX7	P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7	-0.05135101	
MPDU1	MPDU1	MPDU1	mannose-P-dolichol utilization defect 1	-0.051423557	
ORAI3	ORAI3	null	null	-0.05149306	
PMAIP1	PMAIP1	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	-0.051494453	
MRPL53	MRPL53	MRPL53	mitochondrial ribosomal protein L53	-0.051661335	
ROGDI	ROGDI	ROGDI	rogdi homolog (Drosophila)	-0.051686507	
MRPS18C	MRPS18C	MRPS18C	mitochondrial ribosomal protein S18C	-0.051715273	
CDC42SE1	CDC42SE1	CDC42SE1	CDC42 small effector 1	-0.05171932	
RPLP0P6	RPLP0P6	null	null	-0.051834412	
GPD2	GPD2	GPD2	glycerol-3-phosphate dehydrogenase 2 (mitochondrial)	-0.051891398	
TNKS2	TNKS2	TNKS2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	-0.051892497	
HMGN1P36	HMGN1P36	null	null	-0.051918767	
TPRKB	TPRKB	TPRKB	TP53RK binding protein	-0.05227081	
HEYL	HEYL	HEYL	hairy/enhancer-of-split related with YRPW motif-like	-0.052491896	
MESDC1	MESDC1	MESDC1	mesoderm development candidate 1	-0.052492525	
CTBS	CTBS	CTBS	chitobiase, di-N-acetyl-	-0.052639414	
PLGRKT	PLGRKT	null	null	-0.052727167	
RP3-342P20.2	RP3-342P20.2	null	null	-0.05285423	
RBKS	RBKS	RBKS	ribokinase	-0.052978046	
KIFC2	KIFC2	KIFC2	kinesin family member C2	-0.052994877	
LRRC25	LRRC25	LRRC25	leucine rich repeat containing 25	-0.053000093	
SH3KBP1	SH3KBP1	SH3KBP1	SH3-domain kinase binding protein 1	-0.05308994	
SLC37A4	SLC37A4	SLC37A4	solute carrier family 37 (glycerol-6-phosphate transporter), member 4	-0.05309748	
IGIP	IGIP	null	null	-0.053103335	
DGKZP1	DGKZP1	null	null	-0.053135354	
TCEANC2	TCEANC2	null	null	-0.053155392	
PTPLA	PTPLA	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A	-0.053265877	
PUS7L	PUS7L	PUS7L	pseudouridylate synthase 7 homolog (S. cerevisiae)-like	-0.053408965	
EPB41L5	EPB41L5	EPB41L5	erythrocyte membrane protein band 4.1 like 5	-0.053425986	
C22orf29	C22orf29	C22ORF29	chromosome 22 open reading frame 29	-0.053441934	
ILVBL	ILVBL	ILVBL	ilvB (bacterial acetolactate synthase)-like	-0.053468548	
SLIRP	SLIRP	null	null	-0.0535931	
ZNF510	ZNF510	ZNF510	zinc finger protein 510	-0.053604845	
MTFR1L	MTFR1L	null	null	-0.053666223	
PSMA3	PSMA3	PSMA3	proteasome (prosome, macropain) subunit, alpha type, 3	-0.05369607	
SUV420H1	SUV420H1	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	-0.05376675	
RCC2	RCC2	RCC2	regulator of chromosome condensation 2	-0.053771835	
ASAP1	ASAP1	null	null	-0.05378992	
NSUN5	NSUN5	NSUN5	NOL1/NOP2/Sun domain family, member 5	-0.053817857	
NRBF2P3	NRBF2P3	null	null	-0.053817954	
CTD-2006C1.2	CTD-2006C1.2	null	null	-0.05382305	
ZNF593	ZNF593	ZNF593	zinc finger protein 593	-0.05389884	
UIMC1	UIMC1	null	null	-0.053971525	
TGFBR2	TGFBR2	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	-0.054046657	
RTEL1	RTEL1	RTEL1	regulator of telomere elongation helicase 1	-0.054132126	
FAM96A	FAM96A	FAM96A	family with sequence similarity 96, member A	-0.054133408	
B3GALT6	B3GALT6	B3GALT6	UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6	-0.054163344	
SDHB	SDHB	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	-0.0543725	
RPS27L	RPS27L	RPS27L	ribosomal protein S27-like	-0.054403	
TBC1D25	TBC1D25	null	null	-0.05446348	
EFNA5	EFNA5	EFNA5	ephrin-A5	-0.054468222	
MRPS9	MRPS9	MRPS9	mitochondrial ribosomal protein S9	-0.054506406	
C9orf156	C9orf156	C9ORF156	chromosome 9 open reading frame 156	-0.05454724	
LRRFIP1	LRRFIP1	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1	-0.054563288	
PLXNC1	PLXNC1	PLXNC1	plexin C1	-0.05457349	
ZNF14	ZNF14	ZNF14	zinc finger protein 14	-0.054594103	
HELQ	HELQ	null	null	-0.05461217	
ADAM12	ADAM12	ADAM12	ADAM metallopeptidase domain 12 (meltrin alpha)	-0.054635037	
HLX	HLX	null	null	-0.054705646	
NT5C2	NT5C2	NT5C2	5'-nucleotidase, cytosolic II	-0.054751612	
TSPO	TSPO	TSPO	translocator protein (18kDa)	-0.054802243	
CENPM	CENPM	CENPM	centromere protein M	-0.054806173	
EEF1A1P11	EEF1A1P11	null	null	-0.054857597	
C1QTNF3	C1QTNF3	C1QTNF3	C1q and tumor necrosis factor related protein 3	-0.054904137	
LRP12	LRP12	LRP12	low density lipoprotein-related protein 12	-0.05495013	
CTB-31O20.2	CTB-31O20.2	null	null	-0.054962073	
ZNF607	ZNF607	ZNF607	zinc finger protein 607	-0.055022925	
BCAS3	BCAS3	BCAS3	breast carcinoma amplified sequence 3	-0.05504054	
VWA1	VWA1	VWA1	von Willebrand factor A domain containing 1	-0.055069547	
MZT1	MZT1	null	null	-0.055167783	
ZNF655	ZNF655	ZNF655	zinc finger protein 655	-0.055281237	
COMMD7	COMMD7	COMMD7	COMM domain containing 7	-0.055303495	
ENOPH1	ENOPH1	null	null	-0.055336185	
RPS7P1	RPS7P1	RPS7P1	ribosomal protein S7 pseudogene 1	-0.055363227	
SUMO1	SUMO1	SUMO1	SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)	-0.055382576	
RP11-20I23.8	RP11-20I23.8	null	null	-0.055500522	
REEP5	REEP5	REEP5	receptor accessory protein 5	-0.05550177	
MRPL51	MRPL51	MRPL51	mitochondrial ribosomal protein L51	-0.05551934	
DPY19L2P3	DPY19L2P3	DPY19L2P3	dpy-19-like 2 pseudogene 3 (C. elegans)	-0.0555447	
ORAI2	ORAI2	null	null	-0.05561771	
SCYL1	SCYL1	SCYL1	SCY1-like 1 (S. cerevisiae)	-0.05569494	
JRKL	JRKL	JRKL	jerky homolog-like (mouse)	-0.055734083	
ZNF318	ZNF318	ZNF318	zinc finger protein 318	-0.05575118	
FIZ1	FIZ1	FIZ1	FLT3-interacting zinc finger 1	-0.055767085	
THAP5	THAP5	THAP5	THAP domain containing 5	-0.055850286	
ZNF566	ZNF566	ZNF566	zinc finger protein 566	-0.05588115	
TSNAX	TSNAX	TSNAX	translin-associated factor X	-0.05592722	
ZNF618	ZNF618	ZNF618	zinc finger protein 618	-0.055940446	
ZNF813	ZNF813	null	null	-0.055996306	
CDKN1A	CDKN1A	CDKN1A	cyclin-dependent kinase inhibitor 1A (p21, Cip1)	-0.05600189	
RPS7P4	RPS7P4	null	null	-0.05600387	
TMEM200B	TMEM200B	null	null	-0.05605779	
TIGD5	TIGD5	TIGD5	tigger transposable element derived 5	-0.05615416	
PGBD4	PGBD4	PGBD4	piggyBac transposable element derived 4	-0.056154497	
KCNQ1	KCNQ1	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	-0.056181353	
EIF3EP1	EIF3EP1	null	null	-0.056248385	
KIAA0513	KIAA0513	KIAA0513	KIAA0513	-0.056304935	
SCYL3	SCYL3	SCYL3	SCY1-like 3 (S. cerevisiae)	-0.056372486	
NDN	NDN	NDN	necdin homolog (mouse)	-0.056380082	
LRIG2	LRIG2	LRIG2	leucine-rich repeats and immunoglobulin-like domains 2	-0.056396216	
RNF207	RNF207	RNF207	ring finger protein 207	-0.056481972	
ARHGAP23	ARHGAP23	ARHGAP23	Rho GTPase activating protein 23	-0.056533776	
OCIAD1	OCIAD1	OCIAD1	OCIA domain containing 1	-0.056570563	
MAP7D3	MAP7D3	null	null	-0.056627993	
CCRN4L	CCRN4L	CCRN4L	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	-0.056645386	
VSTM2L	VSTM2L	null	null	-0.056671284	
DUSP14	DUSP14	DUSP14	dual specificity phosphatase 14	-0.05668285	
SLFN11	SLFN11	SLFN11	schlafen family member 11	-0.056763545	
RSBN1L	RSBN1L	RSBN1L	round spermatid basic protein 1-like	-0.056770947	
RP11-14N7.2	RP11-14N7.2	null	null	-0.05677204	
LNP1	LNP1	LNP1	leukemia NUP98 fusion partner 1	-0.056850344	
AP3S2	AP3S2	AP3S2	adaptor-related protein complex 3, sigma 2 subunit	-0.05686224	
VPS26B	VPS26B	VPS26B	vacuolar protein sorting 26 homolog B (S. cerevisiae)	-0.05690401	
TARBP2	TARBP2	TARBP2	Tar (HIV-1) RNA binding protein 2	-0.056917273	
AC113189.5	AC113189.5	null	null	-0.056953378	
HNRNPD	HNRNPD	null	null	-0.05696947	
ATF7IP	ATF7IP	ATF7IP	activating transcription factor 7 interacting protein	-0.056991857	
MLLT4	MLLT4	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	-0.057001356	
CNTROB	CNTROB	CNTROB	centrobin, centrosomal BRCA2 interacting protein	-0.057038892	
NBPF24	NBPF24	null	null	-0.057047553	
HMBOX1	HMBOX1	HMBOX1	homeobox containing 1	-0.05727274	
CREB1	CREB1	CREB1	cAMP responsive element binding protein 1	-0.057279475	
ANKRD49	ANKRD49	ANKRD49	ankyrin repeat domain 49	-0.057323083	
HMOX2	HMOX2	HMOX2	heme oxygenase (decycling) 2	-0.057324708	
ATE1	ATE1	ATE1	arginyltransferase 1	-0.057348073	
PHACTR4	PHACTR4	PHACTR4	phosphatase and actin regulator 4	-0.05741605	
SNAPC4	SNAPC4	SNAPC4	small nuclear RNA activating complex, polypeptide 4, 190kDa	-0.057427123	
UBE2E2	UBE2E2	UBE2E2	ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)	-0.05746729	
HIP1	HIP1	HIP1	huntingtin interacting protein 1	-0.057519265	
SMCO4	SMCO4	null	null	-0.057529848	
AC093616.4	AC093616.4	null	null	-0.0575371	
RP11-351D16.3	RP11-351D16.3	null	null	-0.05754766	
AURKAIP1	AURKAIP1	AURKAIP1	aurora kinase A interacting protein 1	-0.05756745	
GPX1	GPX1	GPX1	glutathione peroxidase 1	-0.05764457	
ARHGAP22	ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	-0.057738192	
MYO1B	MYO1B	MYO1B	myosin IB	-0.05777187	
MITF	MITF	MITF	microphthalmia-associated transcription factor	-0.05777648	
WDR92	WDR92	null	null	-0.05784884	
DCHS1	DCHS1	DCHS1	dachsous 1 (Drosophila)	-0.057878222	
TGFBRAP1	TGFBRAP1	TGFBRAP1	transforming growth factor, beta receptor associated protein 1	-0.05788166	
FAM3C	FAM3C	FAM3C	family with sequence similarity 3, member C	-0.057921134	
RP11-488C13.1	RP11-488C13.1	null	null	-0.05795346	
BTN2A3P	BTN2A3P	null	null	-0.058035985	
TARSL2	TARSL2	TARSL2	threonyl-tRNA synthetase-like 2	-0.05809754	
VPS54	VPS54	VPS54	vacuolar protein sorting 54 (S. cerevisiae)	-0.058266606	
ACAD11	ACAD11	ACAD11	acyl-Coenzyme A dehydrogenase family, member 11	-0.058267895	
SBF2-AS1	SBF2-AS1	null	null	-0.058299266	
DNAJB12	DNAJB12	DNAJB12	DnaJ (Hsp40) homolog, subfamily B, member 12	-0.058319736	
BCOR	BCOR	BCOR	BCL6 co-repressor	-0.058362022	
NDFIP1	NDFIP1	NDFIP1	Nedd4 family interacting protein 1	-0.058371995	
SNRPGP2	SNRPGP2	SNRPGP2	small nuclear ribonucleoprotein polypeptide G pseudogene 2	-0.058400787	
EPT1	EPT1	null	null	-0.058410674	
RP11-1094M14.11	RP11-1094M14.11	null	null	-0.058438983	
SERPINH1	SERPINH1	SERPINH1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	-0.058490958	
DGCR6	DGCR6	DGCR6	DiGeorge syndrome critical region gene 6	-0.05850025	
FCER1G	FCER1G	FCER1G	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide	-0.058635958	
RAB18	RAB18	RAB18	RAB18, member RAS oncogene family	-0.058674898	
ZNF444	ZNF444	ZNF444	zinc finger protein 444	-0.05872262	
MBD1	MBD1	MBD1	methyl-CpG binding domain protein 1	-0.05872678	
H3F3AP6	H3F3AP6	null	null	-0.058761545	
EEF1B2P2	EEF1B2P2	null	null	-0.05877447	
RP11-680A11.5	RP11-680A11.5	null	null	-0.058821492	
CTBP1-AS2	CTBP1-AS2	null	null	-0.05905698	
LIPA	LIPA	LIPA	lipase A, lysosomal acid, cholesterol esterase (Wolman disease)	-0.059062887	
SLC6A8	SLC6A8	SLC6A8	solute carrier family 6 (neurotransmitter transporter, creatine), member 8	-0.05911836	
DCUN1D2	DCUN1D2	DCUN1D2	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)	-0.0591391	
RCOR1	RCOR1	RCOR1	REST corepressor 1	-0.059144985	
INCENP	INCENP	INCENP	inner centromere protein antigens 135/155kDa	-0.059172977	
RHBDD3	RHBDD3	RHBDD3	rhomboid domain containing 3	-0.05924881	
TMEM192	TMEM192	null	null	-0.059259612	
PCYOX1	PCYOX1	PCYOX1	prenylcysteine oxidase 1	-0.059264015	
UBE2V1P2	UBE2V1P2	null	null	-0.059353065	
RP11-349N19.2	RP11-349N19.2	null	null	-0.05944688	
KREMEN1	KREMEN1	KREMEN1	kringle containing transmembrane protein 1	-0.0594625	
STAT5B	STAT5B	STAT5B	signal transducer and activator of transcription 5B	-0.059472572	
NEDD9	NEDD9	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	-0.059490304	
FOSL2	FOSL2	FOSL2	FOS-like antigen 2	-0.059504375	
PCDHGA2	PCDHGA2	PCDHGA2	protocadherin gamma subfamily A, 2	-0.05951859	
ANKRD10	ANKRD10	ANKRD10	ankyrin repeat domain 10	-0.05960527	
LTBP3	LTBP3	LTBP3	latent transforming growth factor beta binding protein 3	-0.05967036	
CA11	CA11	CA11	carbonic anhydrase XI	-0.05971791	
TSPAN10	TSPAN10	TSPAN10	tetraspanin 10	-0.059746362	
EMC8	EMC8	null	null	-0.059746914	
VPS16	VPS16	VPS16	vacuolar protein sorting 16 (yeast)	-0.05980209	
GIGYF2	GIGYF2	null	null	-0.059873212	
RP11-353N4.2	RP11-353N4.2	null	null	-0.059877817	
SLC25A5	SLC25A5	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	-0.059923083	
STAU2	STAU2	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	-0.059985735	
MYSM1	MYSM1	MYSM1	myb-like, SWIRM and MPN domains 1	-0.06002324	
COA5	COA5	null	null	-0.06007278	
RAP1GDS1	RAP1GDS1	RAP1GDS1	RAP1, GTP-GDP dissociation stimulator 1	-0.060098413	
ATP6V0A2	ATP6V0A2	ATP6V0A2	ATPase, H+ transporting, lysosomal V0 subunit a2	-0.060130112	
AC002075.4	AC002075.4	null	null	-0.06022161	
UBE2K	UBE2K	null	null	-0.060231972	
APOBEC3C	APOBEC3C	APOBEC3C	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C	-0.06023666	
MYO9A	MYO9A	MYO9A	myosin IXA	-0.06029408	
ERLEC1	ERLEC1	null	null	-0.06032898	
SNRPA	SNRPA	SNRPA	small nuclear ribonucleoprotein polypeptide A	-0.060357634	
B3GNT1	B3GNT1	B3GNT1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1	-0.060361803	
RNFT2	RNFT2	null	null	-0.06038147	
ATP9B	ATP9B	ATP9B	ATPase, Class II, type 9B	-0.060434427	
PHIP	PHIP	PHIP	pleckstrin homology domain interacting protein	-0.060445253	
CERCAM	CERCAM	null	null	-0.06048533	
PABPC3	PABPC3	PABPC3	poly(A) binding protein, cytoplasmic 3	-0.06048953	
ZNF500	ZNF500	ZNF500	zinc finger protein 500	-0.060628098	
MRPL52	MRPL52	MRPL52	mitochondrial ribosomal protein L52	-0.060630586	
AC005618.1	AC005618.1	null	null	-0.060696557	
LCLAT1	LCLAT1	null	null	-0.06070272	
SLC31A1	SLC31A1	SLC31A1	solute carrier family 31 (copper transporters), member 1	-0.06075513	
TBX19	TBX19	TBX19	T-box 19	-0.060776126	
PPP3CC	PPP3CC	PPP3CC	protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform (calcineurin A gamma)	-0.060806476	
MSN	MSN	MSN	moesin	-0.060871866	
TBC1D13	TBC1D13	TBC1D13	TBC1 domain family, member 13	-0.06087882	
HDDC2	HDDC2	HDDC2	HD domain containing 2	-0.060894	
MARVELD1	MARVELD1	MARVELD1	MARVEL domain containing 1	-0.0609061	
SCRIB	SCRIB	SCRIB	scribbled homolog (Drosophila)	-0.060965955	
BAD	BAD	BAD	BCL2-antagonist of cell death	-0.060966443	
DACT3	DACT3	DACT3	dapper, antagonist of beta-catenin, homolog 3 (Xenopus laevis)	-0.06097778	
MVD	MVD	MVD	mevalonate (diphospho) decarboxylase	-0.060978767	
RPP38	RPP38	RPP38	ribonuclease P/MRP 38kDa subunit	-0.060978986	
SYF2	SYF2	SYF2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	-0.061009187	
RNF10	RNF10	RNF10	ring finger protein 10	-0.061094575	
CXXC5	CXXC5	CXXC5	CXXC finger 5	-0.06111505	
EEF1A1P6	EEF1A1P6	null	null	-0.061211646	
RPS5	RPS5	RPS5	ribosomal protein S5	-0.061217222	
KLHDC8B	KLHDC8B	KLHDC8B	kelch domain containing 8B	-0.061287537	
KIAA1024	KIAA1024	KIAA1024	-	-0.061293267	
TLK1	TLK1	TLK1	tousled-like kinase 1	-0.061380345	
SLAMF7	SLAMF7	SLAMF7	SLAM family member 7	-0.061401743	
RBM22	RBM22	RBM22	RNA binding motif protein 22	-0.06141493	
KCMF1	KCMF1	KCMF1	potassium channel modulatory factor 1	-0.06158027	
SZRD1	SZRD1	null	null	-0.061612792	
METTL22	METTL22	null	null	-0.061625425	
SYNJ2BP	SYNJ2BP	SYNJ2BP	synaptojanin 2 binding protein	-0.06181914	
MTOR	MTOR	null	null	-0.061826628	
ZNF720	ZNF720	ZNF720	zinc finger protein 720	-0.061857335	
PDCL	PDCL	PDCL	phosducin-like	-0.06187715	
ZNF790	ZNF790	ZNF790	zinc finger protein 790	-0.0619342	
CRAT	CRAT	CRAT	carnitine acetyltransferase	-0.061935622	
ARHGAP29	ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	-0.061953064	
CTDSP2	CTDSP2	CTDSP2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	-0.061963808	
TBPL1	TBPL1	TBPL1	TBP-like 1	-0.062032875	
RP11-1020A11.2	RP11-1020A11.2	null	null	-0.062088195	
WDR18	WDR18	WDR18	WD repeat domain 18	-0.06217576	
KANSL3	KANSL3	null	null	-0.06228943	
ZNF852	ZNF852	null	null	-0.062296398	
CCDC85C	CCDC85C	null	null	-0.06230077	
APITD1-CORT	APITD1-CORT	null	null	-0.06231525	
PHF8	PHF8	PHF8	PHD finger protein 8	-0.062425774	
TPCN2	TPCN2	TPCN2	two pore segment channel 2	-0.062457822	
DHX33	DHX33	DHX33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	-0.06256718	
ERO1L	ERO1L	ERO1L	ERO1-like (S. cerevisiae)	-0.06260782	
SEPT11	SEPT11	SEPT11	septin 11	-0.06270797	
GK	GK	GK	glycerol kinase	-0.0627395	
CAND1	CAND1	CAND1	cullin-associated and neddylation-dissociated 1	-0.06276056	
SCAF4	SCAF4	null	null	-0.062762275	
RP11-627K11.1	RP11-627K11.1	null	null	-0.06281471	
PCDHGB2	PCDHGB2	PCDHGB2	protocadherin gamma subfamily B, 2	-0.062875375	
GAS2L3	GAS2L3	GAS2L3	growth arrest-specific 2 like 3	-0.06289633	
WSB1	WSB1	WSB1	WD repeat and SOCS box-containing 1	-0.06292614	
GPBP1	GPBP1	GPBP1	GC-rich promoter binding protein 1	-0.06298649	
NBPF14	NBPF14	NBPF14	neuroblastoma breakpoint family, member 14	-0.06299617	
C21orf58	C21orf58	C21ORF58	chromosome 21 open reading frame 58	-0.06302101	
NME4	NME4	NME4	non-metastatic cells 4, protein expressed in	-0.06305698	
HMGB1P5	HMGB1P5	null	null	-0.06311262	
COG4	COG4	COG4	component of oligomeric golgi complex 4	-0.0631912	
MED4	MED4	MED4	mediator of RNA polymerase II transcription, subunit 4 homolog (S. cerevisiae)	-0.06322439	
RPL7P47	RPL7P47	null	null	-0.06323421	
NDUFB9	NDUFB9	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa	-0.06324435	
PDGFD	PDGFD	PDGFD	platelet derived growth factor D	-0.06330604	
ARPC4	ARPC4	ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	-0.06332335	
RBM26	RBM26	RBM26	RNA binding motif protein 26	-0.063424364	
AC034102.1	AC034102.1	null	null	-0.06351499	
SNRPA1	SNRPA1	SNRPA1	small nuclear ribonucleoprotein polypeptide A'	-0.06371945	
RP11-498C9.15	RP11-498C9.15	null	null	-0.06374199	
E4F1	E4F1	E4F1	E4F transcription factor 1	-0.0638962	
CMTM7	CMTM7	CMTM7	CKLF-like MARVEL transmembrane domain containing 7	-0.06392845	
NEURL2	NEURL2	NEURL2	neuralized homolog 2 (Drosophila)	-0.063971795	
